"","country","time","Observations","pred.plus","Pred_Variance.x","Const_Predictions.x","pred.minus","Pred_Variance.y","Const_Predictions.y","delta","Driver","delta_trans"
"4202","Singapore",62,-0.3037390483508,-0.311674965374896,0.205935438698138,-0.618579435778574,-0.280925799296928,0.213511136042133,-0.618579435778574,-0.0733290852186047,"Relative humidity",-0.155760515736586
"4203","Singapore",63,-0.484805050156915,-0.476958251995554,0.127366434464985,0.0458111941003151,-0.493237829358941,0.127403513069614,0.0458111941003151,0.0388227281603597,"Relative humidity",0.082464524718013
"4204","Singapore",64,-0.350967800632239,-0.340300759885027,0.13897466552336,-0.3037390483508,-0.35991030712984,0.138067197910152,-0.3037390483508,0.046763875071183,"Relative humidity",0.0993325537501821
"4205","Singapore",65,0.993691084916294,1.01588006556318,1.318720837893,-0.484805050156915,0.963758986760099,1.26534098446221,-0.484805050156915,0.124295762023133,"Relative humidity",0.264020367073707
"4206","Singapore",66,1.65658196168033,1.68682731506794,1.96924013555527,-0.350967800632239,1.62535356879602,1.92515428373363,-0.350967800632239,0.146599539241179,"Relative humidity",0.311396491185988
"4207","Singapore",67,3.72396917910818,3.68932606403945,3.36368306503024,0.993691084916294,3.74623346754742,3.47997057445949,0.993691084916294,-0.13570995163981,"Relative humidity",-0.288265590590523
"4208","Singapore",68,1.87229495460677,1.87922522323008,1.04708362820061,1.65658196168033,1.8729990317532,1.05715968303162,1.65658196168033,0.0148479124356788,"Relative humidity",0.031538897447015
"4209","Singapore",69,0.727597163999958,0.729597664710993,0.220315324351452,3.72396917910818,0.726126459775512,0.223257823562069,3.72396917910818,0.00827795725840909,"Relative humidity",0.0175834580231212
"4210","Singapore",70,0.81262508311018,0.813968649932713,0.213745256591384,1.87229495460677,0.812274658460245,0.211197741610018,1.87229495460677,0.00403974679278128,"Relative humidity",0.00858094768280547
"4211","Singapore",71,NA,1.22728457952083,2.12827586374274,0.727597163999958,1.17063913636249,1.98563565711189,0.727597163999958,0.135085241598799,"Relative humidity",0.28693862520041
"4212","Singapore",72,NA,2.12903416911229,2.51539075827648,0.81262508311018,1.90963559355158,2.15733514358433,0.81262508311018,0.523210834509751,"Relative humidity",1.11136787236958
"4213","Ecuador",12,-0.395584111796396,NA,NA,NA,NA,NA,NA,NA,"Relative humidity",NA
"4214","Ecuador",13,-0.15427073806859,NA,NA,NA,NA,NA,NA,NA,"Relative humidity",NA
"4215","Ecuador",14,0.0603401400143838,0.0483097766895948,0.359895211700566,-0.395584111796396,0.0419577964964576,0.34814006762693,-0.395584111796396,0.0151180480420546,"Relative humidity",0.0321127006145095
"4216","Ecuador",15,1.50889092496158,1.4347928277648,2.09404093659034,-0.15427073806859,1.46056437480851,2.14531346093592,-0.15427073806859,-0.0613376418814651,"Relative humidity",-0.130289130227674
"4217","Ecuador",16,3.53419028422856,3.02534799635617,7.28177666369059,0.0603401400143838,3.0953764718113,7.58397582761429,0.0603401400143838,-0.166671466857892,"Relative humidity",-0.354031876423461
"4218","Ecuador",17,5.17897163008356,5.04020331724285,15.2804685865587,1.50889092496158,5.08502675696161,15.5230367663125,1.50889092496158,-0.106682151781662,"Relative humidity",-0.226606767722019
"4219","Ecuador",18,2.9776622939434,3.01784351812653,4.97555065856716,3.53419028422856,2.96855018509934,4.84282830209116,3.53419028422856,0.117320733723829,"Relative humidity",0.249204499646232
"4220","Ecuador",19,1.03600194586752,1.03377961125124,1.45987795444124,5.17897163008356,1.04403998758403,1.46290888518952,5.17897163008356,-0.0244202370933311,"Relative humidity",-0.0518717601989381
