date,country,temp,Two_week_rainfall,SVPD,RH
2013/1/1,Belize,23.72810173,29.72795213,0.138958961,94.11759949
2013/1/2,Belize,24.16162491,28.92938078,0.187896445,92.28160858
2013/1/3,Belize,23.64219284,33.95518339,0.173869297,92.56088257
2013/1/4,Belize,23.35468483,37.16624916,0.156248942,93.22434998
2013/1/5,Belize,23.14790726,39.22933484,0.122522764,94.58831024
2013/1/6,Belize,22.88627625,46.60608347,0.132763371,94.06526947
2013/1/7,Belize,23.20930099,52.71267414,0.122314677,94.59409332
2013/1/8,Belize,23.88362694,58.56715497,0.210036397,91.31923676
2013/1/9,Belize,24.90246773,62.08404717,0.170245022,93.20121002
2013/1/10,Belize,24.71582222,62.96293768,0.139227256,94.37789917
2013/1/11,Belize,24.32820511,65.94779229,0.211841896,91.49739838
2013/1/12,Belize,24.21245956,65.01506829,0.195151493,92.05448914
2013/1/13,Belize,24.23899078,59.36124885,0.268322229,89.30953979
2013/1/14,Belize,24.0905323,54.1947217,0.230549842,90.669487
2013/1/15,Belize,23.67208099,56.72513103,0.152024254,93.53709412
2013/1/16,Belize,23.75515366,58.69812178,0.195415094,91.9082489
2013/1/17,Belize,21.24032593,58.209059,0.145752147,92.98448181
2013/1/18,Belize,19.70907021,51.29882312,0.383093774,80.77649689
2013/1/19,Belize,20.03890419,47.32213343,0.509195983,74.71797943
2013/1/20,Belize,20.91448975,40.19729266,0.35960418,82.83262634
2013/1/21,Belize,21.71111298,34.28295701,0.200703293,90.602005
2013/1/22,Belize,22.1851635,29.77790957,0.185597092,91.50241852
2013/1/23,Belize,21.31112099,37.35523968,0.144487441,93.00902557
2013/1/24,Belize,20.23290825,41.41188436,0.095180281,95.07349396
2013/1/25,Belize,20.31583977,51.57664065,0.1301478,93.30917358
2013/1/26,Belize,21.40769386,57.63816004,0.092335582,95.48216248
2013/1/27,Belize,22.69341278,60.68614333,0.12406338,94.38526917
2013/1/28,Belize,23.61074829,61.60732703,0.134010926,94.24032593
2013/1/29,Belize,24.37406349,59.10230034,0.198954701,91.93670654
2013/1/30,Belize,24.79952431,55.91270178,0.194684952,92.30895233
2013/1/31,Belize,23.57565117,52.62989705,0.141957611,93.92290497
2013/2/1,Belize,22.28253746,60.31540625,0.172663167,92.16017914
2013/2/2,Belize,22.35547066,69.54686098,0.118456304,94.50337982
2013/2/3,Belize,22.03734779,74.715854,0.120962501,94.32175446
2013/2/4,Belize,22.27345657,77.65746522,0.102340758,95.21110535
2013/2/5,Belize,23.62321472,77.27875882,0.136189476,94.2275238
2013/2/6,Belize,24.25290871,67.35403961,0.168038011,93.16378021
2013/2/7,Belize,24.42250443,60.53341412,0.223792538,91.00218964
2013/2/8,Belize,24.3863678,47.65991682,0.15535821,93.66996765
2013/2/9,Belize,23.52606773,40.60926801,0.163600907,93.07572174
2013/2/10,Belize,24.00296783,37.22580209,0.278135806,88.78995514
2013/2/11,Belize,24.8124752,35.46466056,0.231902122,90.93585205
2013/2/12,Belize,24.83475876,34.3356019,0.208169207,91.82765961
2013/2/13,Belize,25.03590202,34.83354422,0.21390833,91.73312378
2013/2/14,Belize,24.69369507,36.44927761,0.160284847,93.6063385
2013/2/15,Belize,24.3894062,30.17882726,0.232633054,90.51300812
2013/2/16,Belize,23.12084579,24.60590574,0.175126091,92.41222382
2013/2/17,Belize,20.19365311,19.22495047,0.554914832,72.31972504
2013/2/18,Belize,21.56709099,16.27255944,0.328041106,85.2743454
2013/2/19,Belize,23.51158524,17.21504984,0.294048429,87.78923035
2013/2/20,Belize,23.81328201,19.1083319,0.151533023,93.60337067
2013/2/21,Belize,24.94106674,20.29934267,0.19426772,92.33557892
2013/2/22,Belize,25.14820671,19.89949486,0.263820827,89.89720917
2013/2/23,Belize,25.19009018,19.76779059,0.21511291,91.72633362
2013/2/24,Belize,25.18325996,19.93680788,0.18622373,92.74365234
2013/2/25,Belize,25.28851891,19.51140092,0.250931382,90.41920471
2013/2/26,Belize,26.12364769,19.44535706,0.173968315,93.31564331
2013/2/27,Belize,25.34072495,20.19194935,0.236825347,90.6815033
2013/2/28,Belize,24.86976051,17.37445245,0.160753027,93.55427551
2013/3/1,Belize,21.47400475,18.87174568,0.201016963,90.46030426
2013/3/2,Belize,19.96854401,15.49728373,0.470596433,76.53353882
2013/3/3,Belize,19.80207253,15.41625533,0.594180524,69.99878693
2013/3/4,Belize,19.82374382,15.33853062,0.297849238,85.0589447
2013/3/5,Belize,22.06811714,13.43409852,0.408560872,81.74595642
2013/3/6,Belize,22.81257629,9.739433742,0.285479188,87.53451538
2013/3/7,Belize,21.89175606,8.332827991,0.327244908,85.17184448
2013/3/8,Belize,22.23439598,9.170592969,0.313215882,85.75723267
2013/3/9,Belize,22.6408844,8.939702344,0.278186947,87.84025574
2013/3/10,Belize,24.66538811,9.163955343,0.342316389,86.61690521
2013/3/11,Belize,25.72252464,10.54874234,0.236041531,91.09420776
2013/3/12,Belize,23.22477341,13.88011645,0.177246764,92.26792908
2013/3/13,Belize,22.55477715,14.07498024,0.311996162,86.2346344
2013/3/14,Belize,21.5074234,14.59483121,0.336308539,84.42991638
2013/3/15,Belize,21.27728271,11.99652849,0.371066123,82.65677643
2013/3/16,Belize,22.34563065,11.9409434,0.312041402,86.19091797
2013/3/17,Belize,24.60421371,12.42399294,0.223132148,91.08550262
2013/3/18,Belize,25.93230438,12.4543613,0.144167989,94.48228455
2013/3/19,Belize,25.69957352,12.91063126,0.143161282,94.43804932
2013/3/20,Belize,25.95648384,13.85825559,0.241504818,90.97276306
2013/3/21,Belize,25.62975121,14.73194241,0.183925971,92.9056015
2013/3/22,Belize,26.23045158,13.76017839,0.193212241,92.85416412
2013/3/23,Belize,26.79437637,13.68072681,0.226391777,91.84307861
2013/3/24,Belize,28.03390694,12.98918534,0.232957691,91.95360565
2013/3/25,Belize,26.20694923,20.40457357,0.174631611,93.39946747
2013/3/26,Belize,23.27931786,24.83564175,0.304317594,87.15244293
2013/3/27,Belize,22.27999496,23.89260353,0.56436938,75.05509186
2013/3/28,Belize,22.01222801,23.46492459,0.202222317,90.81214905
2013/3/29,Belize,22.49703979,22.92961288,0.339316279,85.1631012
2013/3/30,Belize,23.27877808,23.29929525,0.255981863,89.22011566
2013/3/31,Belize,24.677742,23.91196219,0.252075702,90.05696106
2013/4/1,Belize,25.89724541,24.8170463,0.190944508,92.80675507
2013/4/2,Belize,26.22044754,25.0181395,0.250809193,90.79701233
2013/4/3,Belize,26.26603127,24.35267391,0.252216905,90.80604553
2013/4/4,Belize,26.3807869,26.35901644,0.221183419,91.86547852
2013/4/5,Belize,24.57362938,29.93240315,0.296323746,88.10451508
2013/4/6,Belize,22.58907127,30.57034376,0.535811543,76.62321472
2013/4/7,Belize,23.60444069,30.58220708,0.230030313,90.41578674
2013/4/8,Belize,25.10564613,22.64123177,0.26926437,89.58381653
2013/4/9,Belize,26.33603477,14.45651574,0.297939271,89.20317078
2013/4/10,Belize,26.64809608,14.1104628,0.363869041,87.09838104
2013/4/11,Belize,27.28412819,12.76541695,0.217432052,92.39498901
2013/4/12,Belize,27.08331871,13.73375056,0.21677421,92.19488525
2013/4/13,Belize,26.7768631,13.45192186,0.184166551,93.34825134
2013/4/14,Belize,26.91646957,12.47823813,0.309308141,89.12519836
2013/4/15,Belize,27.04592896,11.50246236,0.172651604,93.78060913
2013/4/16,Belize,27.11714554,11.47462437,0.307704747,89.31695557
2013/4/17,Belize,26.69232178,11.74367753,0.311798453,88.9133606
2013/4/18,Belize,26.77374077,9.356668145,0.31199047,88.99151611
2013/4/19,Belize,27.24376106,6.454150111,0.255681157,91.1018219
2013/4/20,Belize,26.52386093,8.130315453,0.237961352,91.33177948
2013/4/21,Belize,25.60707092,9.945522395,0.273461014,89.52742767
2013/4/22,Belize,26.38281059,10.0397757,0.213403434,92.18422699
2013/4/23,Belize,26.32101631,10.43809969,0.208078712,92.38461304
2013/4/24,Belize,26.43408394,11.20579166,0.278021485,89.96520233
2013/4/25,Belize,26.48263741,12.36770307,0.315833002,88.6570816
2013/4/26,Belize,25.72369003,13.04682767,0.245940417,90.8421402
2013/4/27,Belize,25.14953232,14.36360382,0.275431931,89.43432617
2013/4/28,Belize,25.99529266,14.96175552,0.258443892,90.52910614
2013/4/29,Belize,26.59723282,16.04009765,0.320805967,88.62631989
2013/4/30,Belize,27.41223526,16.26474392,0.336711526,88.52168274
2013/5/1,Belize,28.10754585,16.76628363,0.276617527,90.72749329
2013/5/2,Belize,27.54569244,31.10876095,0.218832314,92.38160706
2013/5/3,Belize,26.55512047,33.0811001,0.311356604,88.93638611
2013/5/4,Belize,25.42961502,30.7851753,0.529830515,80.12255859
2013/5/5,Belize,25.43417358,29.07796705,0.447192341,83.06962585
2013/5/6,Belize,25.77751732,30.6548729,0.300404996,88.80422974
2013/5/7,Belize,26.0600338,30.50270555,0.338638991,87.6166153
2013/5/8,Belize,25.94356537,29.58927401,0.354498446,86.98044586
2013/5/9,Belize,26.26136398,28.54021125,0.415583581,85.12020111
2013/5/10,Belize,27.14736557,28.17445951,0.316761017,89.11991882
2013/5/11,Belize,27.40849686,27.20127105,0.331352383,88.69405365
2013/5/12,Belize,26.99287224,27.30737799,0.356744766,87.62641907
2013/5/13,Belize,26.55469894,27.16908854,0.328979164,88.38605499
2013/5/14,Belize,25.82226753,27.90758556,0.272127867,89.94944
2013/5/15,Belize,25.60944939,28.50303286,0.243163064,90.88450623
2013/5/16,Belize,26.20658302,13.45286186,0.305007815,88.91465759
2013/5/17,Belize,26.70993423,11.63870461,0.318977267,88.75763702
2013/5/18,Belize,27.27761841,12.45603559,0.323384583,88.95015717
2013/5/19,Belize,27.31071854,13.77870864,0.369628787,87.42917633
2013/5/20,Belize,27.36110497,12.10725076,0.360461116,87.7792511
2013/5/21,Belize,27.67379951,13.11539642,0.312830925,89.4568634
2013/5/22,Belize,27.98114777,15.02808331,0.433110386,85.68869781
2013/5/23,Belize,27.10992622,18.59965004,0.278778911,90.29647827
2013/5/24,Belize,26.43000984,24.05178107,0.229199141,91.66802216
2013/5/25,Belize,25.8580513,30.31288917,0.214359969,91.93302155
2013/5/26,Belize,25.49490738,39.5900457,0.124958381,95.09648132
2013/5/27,Belize,24.13047028,58.62501217,0.132442042,94.50582886
2013/5/28,Belize,23.97015572,80.93060816,0.120941453,94.89694214
2013/5/29,Belize,25.70304871,87.71536888,0.130671546,94.92819214
2013/5/30,Belize,27.17602539,93.96195149,0.30960983,89.18538666
2013/5/31,Belize,26.31440353,106.5300121,0.178208947,93.40040588
2013/6/1,Belize,26.85468674,119.0987167,0.174478129,93.7092514
2013/6/2,Belize,25.73795509,130.5722373,0.138435856,94.66996765
2013/6/3,Belize,25.24739838,144.5237442,0.126731798,94.95994568
2013/6/4,Belize,25.67179108,156.823826,0.126157135,95.08821869
2013/6/5,Belize,25.92133904,170.825799,0.126076907,95.13739014
2013/6/6,Belize,26.66857338,171.1113372,0.140161425,94.79615021
2013/6/7,Belize,26.47674561,175.4422288,0.192736775,92.94490051
2013/6/8,Belize,26.56592941,178.1292357,0.20193769,92.65016174
2013/6/9,Belize,27.04209137,169.9449663,0.350610435,87.84202576
2013/6/10,Belize,26.70729828,155.2002168,0.245468199,91.25627899
2013/6/11,Belize,26.78543854,133.6697483,0.249543741,91.20939636
2013/6/12,Belize,26.54796219,129.685657,0.195867702,92.86769867
2013/6/13,Belize,26.16714096,126.3133156,0.135515556,94.845047
2013/6/14,Belize,26.70499992,115.2313647,0.310076594,88.93434143
2013/6/15,Belize,26.52532196,106.0644226,0.224607304,91.89248657
2013/6/16,Belize,24.69481468,109.9336338,0.175588712,92.92879486
2013/6/17,Belize,23.30820465,144.8749495,0.09784013,95.67697144
2013/6/18,Belize,24.46879387,165.6141214,0.140734002,94.28330994
2013/6/19,Belize,25.8371315,159.5490599,0.203141421,92.41764832
2013/6/20,Belize,25.55143547,169.3094826,0.157316446,93.93598938
2013/6/21,Belize,25.54611588,168.3787127,0.127214372,95.03132629
2013/6/22,Belize,25.77928734,167.389554,0.106126063,95.86231995
2013/6/23,Belize,26.34357452,167.2056652,0.234472379,91.53979492
2013/6/24,Belize,26.18159676,163.6378924,0.250195324,90.89138794
2013/6/25,Belize,25.57110596,166.0949236,0.213035226,91.87884521
2013/6/26,Belize,25.87264633,163.886319,0.140081242,94.6653595
2013/6/27,Belize,25.90941429,163.2867619,0.174905151,93.37899017
2013/6/28,Belize,25.80483437,163.2845756,0.156848326,93.98942566
2013/6/29,Belize,26.26460838,162.0249087,0.168491974,93.72851563
2013/6/30,Belize,26.44563293,147.3708462,0.164036095,93.95729828
2013/7/1,Belize,25.52226639,108.3895944,0.166083694,93.58938599
2013/7/2,Belize,24.68231583,92.09504068,0.127758548,94.78125763
2013/7/3,Belize,25.34373283,95.82335889,0.098521031,96.0730896
2013/7/4,Belize,25.16399002,88.39061201,0.15838185,93.86270905
2013/7/5,Belize,26.73787117,81.9387182,0.165942371,93.97368622
2013/7/6,Belize,26.77706146,75.75313222,0.206953079,92.6396637
2013/7/7,Belize,26.61735344,75.19429004,0.257716537,90.80263519
2013/7/8,Belize,26.34754562,75.03820789,0.24401018,91.14064026
2013/7/9,Belize,25.47653961,78.55444944,0.159306124,93.76463318
2013/7/10,Belize,24.22113609,91.86735975,0.120081939,94.94006348
2013/7/11,Belize,24.58086967,95.94429552,0.118338488,95.12257385
2013/7/12,Belize,25.70381546,96.1625477,0.171661094,93.45683289
2013/7/13,Belize,24.82004166,104.946612,0.137906805,94.45610046
2013/7/14,Belize,24.45410347,122.5021161,0.098098256,95.92201233
2013/7/15,Belize,25.81364822,116.5210565,0.136863634,94.71850586
2013/7/16,Belize,26.45595551,101.2200447,0.201488331,92.67805481
2013/7/17,Belize,25.73316193,97.29118883,0.200723737,92.43308258
2013/7/18,Belize,25.09297371,103.1103998,0.180987611,92.87579346
2013/7/19,Belize,26.0906868,103.7882625,0.222481564,91.79945374
2013/7/20,Belize,26.2461319,105.7640644,0.15896602,94.09831238
2013/7/21,Belize,26.60868454,106.7636013,0.123131968,95.48982239
2013/7/22,Belize,26.2778492,108.2767734,0.240325168,91.26868439
2013/7/23,Belize,25.99269485,105.837676,0.21326457,92.12737274
2013/7/24,Belize,26.0715847,94.83109235,0.170100287,93.63587952
2013/7/25,Belize,26.86205482,90.71428418,0.222330987,92.08948517
2013/7/26,Belize,26.89226913,89.87195456,0.197663233,92.97144318
2013/7/27,Belize,26.40069771,79.14568722,0.164764151,93.97135162
2013/7/28,Belize,26.5136528,61.07857477,0.213816985,92.30097961
2013/7/29,Belize,26.16766167,60.63101828,0.183996782,93.16374969
2013/7/30,Belize,25.88350296,64.96863591,0.179044858,93.29634857
2013/7/31,Belize,25.81180573,58.8185023,0.132326022,94.8447876
2013/8/1,Belize,25.57130432,49.34502327,0.091037087,96.29224396
2013/8/2,Belize,26.16935921,46.39770651,0.154615119,94.28063202
2013/8/3,Belize,26.03985786,49.51441431,0.29708758,89.07105255
2013/8/4,Belize,25.75013161,56.01912165,0.162094921,93.83732605
2013/8/5,Belize,26.523592,55.93884158,0.08872427,96.59039307
2013/8/6,Belize,26.80293465,51.33259332,0.150608972,94.56109619
2013/8/7,Belize,26.17634201,46.95456105,0.070222199,97.1969986
2013/8/8,Belize,26.18888092,45.26410747,0.126848117,95.16910553
2013/8/9,Belize,25.77138138,48.02249587,0.183216348,93.23202515
2013/8/10,Belize,26.38855553,49.43844783,0.129428357,95.21094513
2013/8/11,Belize,25,64.20619047,0.211131811,91.69976044
2013/8/12,Belize,24.7421093,76.82729328,0.136426926,94.47065735
2013/8/13,Belize,24.89860153,74.22489774,0.09332183,96.13237
2013/8/14,Belize,24.96298599,83.33255756,0.101312287,95.85873413
2013/8/15,Belize,25.15173531,89.28531039,0.167967871,93.32906342
2013/8/16,Belize,25.74781036,99.49812103,0.151543573,94.1712265
2013/8/17,Belize,26.69871712,94.42370749,0.164727569,94.02402496
2013/8/18,Belize,26.40856934,86.95380009,0.16746816,93.85927582
2013/8/19,Belize,26.33225822,86.67257917,0.101955719,96.14073181
2013/8/20,Belize,26.12418175,89.40802646,0.217531964,91.95225525
2013/8/21,Belize,26.45389366,91.8845523,0.1437255,94.63478851
2013/8/22,Belize,25.90532494,98.15421641,0.114384919,95.5189743
2013/8/23,Belize,24.21209335,116.8886277,0.126950204,94.67514038
2013/8/24,Belize,24.56204796,135.6390866,0.100746825,95.85322571
2013/8/25,Belize,26.3907547,126.035561,0.141977668,94.81258392
2013/8/26,Belize,26.28658295,110.2944415,0.24280113,91.20445251
2013/8/27,Belize,25.83627129,110.0163424,0.082676396,96.69055939
2013/8/28,Belize,24.83202744,108.54194,0.094717965,96.05435944
2013/8/29,Belize,24.64913368,115.22069,0.114821188,95.28678894
2013/8/30,Belize,24.30324745,121.9828989,0.073133945,96.85066986
2013/8/31,Belize,24.92908669,130.9416857,0.08436396,96.53646088
2013/9/1,Belize,25.4064045,135.4386893,0.149804473,94.14636993
2013/9/2,Belize,25.18588448,142.6857184,0.125192985,94.98158264
2013/9/3,Belize,24.84541893,151.627427,0.122438684,95.07207489
2013/9/4,Belize,25.07323456,162.8609546,0.066086948,97.25021362
2013/9/5,Belize,26.01254654,160.1212949,0.161938012,93.93017578
2013/9/6,Belize,26.00404167,142.7119778,0.112202808,95.67579651
2013/9/7,Belize,25.58047485,128.9610389,0.119951703,95.30653381
2013/9/8,Belize,25.46718788,130.7656592,0.155285418,93.98556519
2013/9/9,Belize,25.44190598,139.1414928,0.192157313,92.50525665
2013/9/10,Belize,24.59082603,153.9119468,0.095032074,96.03542328
2013/9/11,Belize,24.61897087,163.0896335,0.10054937,95.82543182
2013/9/12,Belize,25.07098198,171.9840836,0.169047445,93.31309509
2013/9/13,Belize,25.32154083,160.1241817,0.103815608,95.86977386
2013/9/14,Belize,25.64163017,155.2901778,0.125970513,95.13896942
2013/9/15,Belize,25.51742363,160.2329788,0.108888879,95.69947052
2013/9/16,Belize,25.37327576,166.472908,0.122492537,95.11991882
2013/9/17,Belize,25.13035774,173.9886389,0.144276708,94.20764923
2013/9/18,Belize,24.90137863,196.892581,0.077323169,96.8062973
2013/9/19,Belize,25.90443611,206.0136742,0.181158692,93.17182159
2013/9/20,Belize,25.85685921,213.7667394,0.121963836,95.3189621
2013/9/21,Belize,25.90406418,210.6157536,0.108077601,95.8145752
2013/9/22,Belize,25.77735329,212.3132882,0.161830127,93.7671814
2013/9/23,Belize,26.29339027,210.3338876,0.14587447,94.462883
2013/9/24,Belize,26.81901741,198.7415285,0.157274395,94.28112793
2013/9/25,Belize,26.94846916,182.7544656,0.145776913,94.74433136
2013/9/26,Belize,26.81520081,161.0984256,0.128152341,95.31090546
2013/9/27,Belize,26.90713501,156.4322773,0.168166563,94.00041962
2013/9/28,Belize,26.53192329,153.4770061,0.146962181,94.64759064
2013/9/29,Belize,26.29769135,145.0823096,0.099010132,96.1757431
2013/9/30,Belize,25.8274765,131.5300394,0.181758374,93.07222748
2013/10/1,Belize,25.79198265,114.0188895,0.124265,95.22963715
2013/10/2,Belize,25.85666275,78.27201307,0.120178603,95.33024597
2013/10/3,Belize,25.86428452,68.54646886,0.167173952,93.64532471
2013/10/4,Belize,26.45012665,57.33589137,0.213501602,92.2935791
2013/10/5,Belize,26.28448486,56.49657715,0.164009348,93.91273499
2013/10/6,Belize,25.9788723,57.71113193,0.125916243,95.17468262
2013/10/7,Belize,24.98789597,59.8922137,0.127270579,94.90392303
2013/10/8,Belize,24.99610519,63.3163923,0.086288579,96.46466827
2013/10/9,Belize,24.34484673,69.46861351,0.094116837,96.02354431
2013/10/10,Belize,25.07575035,73.89882243,0.172960907,93.17512512
2013/10/11,Belize,25.57830238,76.40008569,0.10827069,95.70540619
2013/10/12,Belize,25.78850746,76.34316922,0.102579035,95.99503326
2013/10/13,Belize,25.2110672,78.61737132,0.106509216,95.68973541
2013/10/14,Belize,24.59636307,80.36796522,0.09173134,96.16566467
2013/10/15,Belize,25.00461006,80.59337402,0.148295313,94.08349609
2013/10/16,Belize,25.60080528,83.75831652,0.159098908,93.85016632
2013/10/17,Belize,25.71538353,84.1114142,0.135219291,94.77867126
2013/10/18,Belize,25.73556137,83.76378394,0.149341837,94.31578064
2013/10/19,Belize,25.85918999,86.12750793,0.116478376,95.52464294
2013/10/20,Belize,25.29756546,80.05746723,0.118148319,95.28520966
2013/10/21,Belize,25.99309921,74.37578512,0.144731864,94.50905609
2013/10/22,Belize,26.00618172,70.00937439,0.202951372,92.42081451
2013/10/23,Belize,25.32239532,69.7108543,0.120483473,95.21323395
2013/10/24,Belize,24.65048409,75.30589366,0.116494581,95.20264435
2013/10/25,Belize,24.13368988,86.22239185,0.103408709,95.61938477
2013/10/26,Belize,23.63399887,98.62684632,0.094346955,95.87472534
2013/10/27,Belize,23.7009964,130.3219333,0.121230394,94.80260468
2013/10/28,Belize,24.28585625,142.2961311,0.093641028,96.02077484
2013/10/29,Belize,24.5400219,150.5902102,0.108794518,95.46938324
2013/10/30,Belize,24.9545536,154.3309028,0.095037848,96.06687927
2013/10/31,Belize,25.52918816,152.6327612,0.08915095,96.40093231
2013/11/1,Belize,26.16771507,152.1294237,0.149081007,94.44143677
2013/11/2,Belize,25.80875397,148.3716265,0.137185633,94.72924805
2013/11/3,Belize,23.52852631,150.1722857,0.154241875,93.34959412
2013/11/4,Belize,23.65262604,148.8173672,0.172279432,92.60282135
2013/11/5,Belize,24.12918472,143.8766968,0.1080143,95.37804413
2013/11/6,Belize,24.79745865,134.6930652,0.097713225,95.93548584
2013/11/7,Belize,24.72036362,127.7282143,0.1514792,93.81912994
2013/11/8,Belize,23.15556526,136.2686338,0.090242997,95.90444183
2013/11/9,Belize,23.74533272,127.9211588,0.076812916,96.56887817
2013/11/10,Belize,23.40432549,103.6328783,0.100709736,95.52819824
2013/11/11,Belize,23.90439224,96.44316101,0.097083092,95.77587128
2013/11/12,Belize,24.00742722,93.3895483,0.094078518,95.92472076
2013/11/13,Belize,23.80834389,95.27184343,0.081719175,96.37141418
2013/11/14,Belize,23.3453846,116.9633136,0.091697335,95.89649963
2013/11/15,Belize,23.43070221,129.2530321,0.081686869,96.29187775
2013/11/16,Belize,24.50244141,130.7629834,0.094388172,96.06377411
2013/11/17,Belize,25.06644249,125.3779697,0.183845133,92.79623413
2013/11/18,Belize,24.97956467,123.9237028,0.092065319,96.18036652
2013/11/19,Belize,24.45014763,125.704561,0.105088137,95.56938171
2013/11/20,Belize,24.64976311,127.5720286,0.128677294,94.72446442
2013/11/21,Belize,24.80740738,124.4263899,0.141905472,94.26622009
2013/11/22,Belize,23.89248848,109.1838572,0.121017553,94.83036804
2013/11/23,Belize,23.60917664,110.4129546,0.093193315,95.9108963
2013/11/24,Belize,23.70083427,100.6096978,0.102490261,95.51618195
2013/11/25,Belize,23.82759094,94.02334882,0.202072605,91.47476196
2013/11/26,Belize,24.0819416,91.45620633,0.099685684,95.70171356
2013/11/27,Belize,20.59858322,83.46109856,0.168573141,91.6545105
2013/11/28,Belize,20.84181213,59.52495034,0.38638097,81.42118073
2013/11/29,Belize,20.41901207,45.71899542,0.442744702,78.28366852
2013/11/30,Belize,20.92672729,43.55190465,0.405131489,80.73428345
2013/12/1,Belize,21.95678329,44.992385,0.148274079,93.02424622
2013/12/2,Belize,22.20671272,44.31931242,0.132331327,93.79795837
2013/12/3,Belize,23.71761703,41.12862767,0.150615066,93.54316711
2013/12/4,Belize,25.33742332,38.49669043,0.177161768,93.26875305
2013/12/5,Belize,24.98678017,37.09508292,0.176358297,93.16342163
2013/12/6,Belize,24.89404678,30.84959952,0.196636081,92.32758331
2013/12/7,Belize,24.18813705,25.91989772,0.101831421,95.72518921
2013/12/8,Belize,23.39661026,27.23164217,0.118136607,94.86959076
2013/12/9,Belize,23.75962067,26.27385251,0.102495164,95.56954193
2013/12/10,Belize,23.61321831,24.1324474,0.159888878,93.15708923
2013/12/11,Belize,22.26880836,35.05869226,0.155239016,92.93050385
2013/12/12,Belize,22.41265106,61.41654571,0.078417376,96.28224945
2013/12/13,Belize,22.92741776,68.60643179,0.082538731,96.18238831
2013/12/14,Belize,23.83551598,68.55543584,0.123719163,94.67678833
2013/12/15,Belize,23.14339256,77.71551294,0.135366276,94.02590179
2013/12/16,Belize,21.76514816,91.97602685,0.075548291,96.26820374
2013/12/17,Belize,21.63549995,104.0932117,0.088715374,95.66371918
2013/12/18,Belize,21.89596367,111.130727,0.074672073,96.34767151
2013/12/19,Belize,22.58501244,117.2069988,0.164172545,92.54088593
2013/12/20,Belize,23.56117821,117.3168404,0.128660202,94.46230316
2013/12/21,Belize,24.7709446,114.2769992,0.194268182,92.35482025
2013/12/22,Belize,25.22772408,111.074378,0.203855574,92.14326477
2013/12/23,Belize,24.82155991,112.1930163,0.258017689,89.88935852
2013/12/24,Belize,23.04208565,114.550484,0.158701316,92.98744202
2013/12/25,Belize,22.45318222,104.8246024,0.160192758,92.77083588
2013/12/26,Belize,21.92814827,83.25835206,0.101390749,95.17271423
2013/12/27,Belize,22.39145279,78.79013349,0.111406863,94.82807922
2013/12/28,Belize,22.91685104,79.87583734,0.162704989,92.74904633
2013/12/29,Belize,22.43431854,67.81905283,0.185159087,91.64521027
2013/12/30,Belize,23.44028664,54.46087016,0.172352403,92.53575897
2013/12/31,Belize,23.28885269,46.28398742,0.140215874,93.83060455
2014/1/1,Belize,23.16023445,44.9792241,0.168278337,92.62537384
2014/1/2,Belize,22.97574425,40.39542045,0.135520235,93.94353485
2014/1/3,Belize,21.4865036,45.5336367,0.116294809,94.34719086
2014/1/4,Belize,21.0149765,58.99242516,0.088355392,95.53127289
2014/1/5,Belize,22.44420624,58.97249584,0.176973686,91.97468567
2014/1/6,Belize,22.94000244,58.97564869,0.116616853,94.73912048
2014/1/7,Belize,18.68977547,53.90712647,0.323343337,82.50770569
2014/1/8,Belize,18.88606262,56.4300981,0.315178096,83.0608902
2014/1/9,Belize,20.48541451,58.22587876,0.138548419,93.03781128
2014/1/10,Belize,22.46845055,56.24588244,0.08772599,95.84452057
2014/1/11,Belize,23.83815765,55.21720879,0.141553834,94.0528183
2014/1/12,Belize,23.19526291,61.53693752,0.151455119,93.39828491
2014/1/13,Belize,23.53588486,60.99354558,0.176088169,92.5309906
2014/1/14,Belize,22.62639427,60.56152372,0.131957263,94.01225281
2014/1/15,Belize,20.70935631,61.88653116,0.117946044,94.02889252
2014/1/16,Belize,18.35085487,59.3210702,0.373983324,79.39001465
2014/1/17,Belize,18.81526184,51.83548298,0.100018479,94.50885773
2014/1/18,Belize,19.87466621,37.94511672,0.271074414,86.2036972
2014/1/19,Belize,20.54163361,41.44550065,0.192155287,90.49750519
2014/1/20,Belize,20.78993607,41.36088733,0.187297553,91.03543091
2014/1/21,Belize,21.30630875,42.64666275,0.278122842,86.88398743
2014/1/22,Belize,20.74930382,37.75756166,0.197714075,90.33068848
2014/1/23,Belize,21.25170326,34.33374045,0.18003282,91.44905853
2014/1/24,Belize,21.43854904,51.40499649,0.091410659,95.5614624
2014/1/25,Belize,20.96014023,51.08740948,0.148764446,92.73364258
2014/1/26,Belize,21.35877037,44.55672551,0.142189339,93.17186737
2014/1/27,Belize,22.47004128,43.71816788,0.21361728,90.6182251
2014/1/28,Belize,23.35843658,41.52395783,0.189906448,91.93838501
2014/1/29,Belize,23.42860603,38.29897175,0.15473026,93.29025269
2014/1/30,Belize,22.00952339,39.14112367,0.208383724,90.42749023
2014/1/31,Belize,21.16668129,39.44162038,0.11653699,94.32061768
2014/2/1,Belize,23.03210258,40.46032176,0.159740567,93.00460052
2014/2/2,Belize,24.14532852,38.20240626,0.231281519,90.66711426
2014/2/3,Belize,24.04866982,37.32113597,0.197688803,91.90988159
2014/2/4,Belize,23.71619225,37.06304428,0.16243431,93.15757751
