,ratio,ID,IC,country,date,obs_cases,pre_cases,M1,M2,M3,S,E,I,C,T,err,time,temp_obs,temp_non_iobw_ens1,pop,BR,DR,temp_with_iobw,temp_without_iobw,year,a_T0,a_Tm,a_c,pEA_T0,pEA_Tm,pEA_c,EFD_T0,EFD_Tm,EFD_c,mu_th_T0,mu_th_Tm,mu_th_c,MDR_T0,MDR_Tm,MDR_c,PDR_T0,PDR_Tm,PDR_c,b_T0,b_Tm,b_c,pMI_T0,pMI_Tm,pMI_c
9217,1,19,22,Bolivia,2014/1/31,2233,52158562,40424956.81,150724.5442,395905.3731,2285690.452,92308.10378,72468.61624,7962213.003,5794240.534,0,396,19.48141479,22.01387596,10637888.31,0.064095771,0.019177307,27.23438644,16.63010905,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9218,1,19,22,Bolivia,2014/2/28,4075,4157916,45855635.03,249810.8407,565850.8179,2094467.168,105650.352,86888.99721,8124032.628,460748.4252,0,424,20.97600937,22.03829575,10650468.94,0.064006034,0.01915732,27.19367218,15.92394394,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9219,1,19,22,Bolivia,2014/3/31,6133,5649736,14407276.26,172646.5317,758901.6575,1782600.692,110658.1235,102951.5525,8412498.095,628013.1063,0,455,20.56552696,21.96253777,10664392.42,0.063906907,0.019135508,26.48163414,15.78888782,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9220,1,19,22,Bolivia,2014/4/30,5189,4684360,12712283.17,119642.6417,655862.0784,1608100.13,85043.0553,79051.49046,8633766.937,521034.3024,0,485,20.70601368,19.7353735,10677861.11,0.063811232,0.01911475,25.67987347,14.92388831,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9221,1,19,22,Bolivia,2014/5/31,3020,3361564,9377550.752,55822.67207,437273.5752,1612433.102,44632.49605,45825.6819,8700046.558,373336.9482,0,516,19.2879591,19.04789543,10691772.3,0.063712661,0.019093702,24.18810558,13.14947197,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9222,1,19,22,Bolivia,2014/6/30,976,1582809,7557578.342,18994.3408,224162.9225,1787283.524,18928.77661,18987.90729,8574995.202,176283.836,0,546,16.29028702,13.73505306,10705227.88,0.063617582,0.019073757,22.07653236,12.73393673,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9223,1,19,22,Bolivia,2014/7/31,474,619223,22442469.95,23333.01663,111929.4442,2051515.264,14661.11908,12263.35377,8319394.611,69014.7293,0,577,19.4565239,17.85799885,10719124.35,0.063519684,0.019053617,25.78519917,13.23454449,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9224,1,19,22,Bolivia,2014/8/31,333,663117,45588096.92,43267.25172,105811.6906,2300208.47,11916.15057,10886.86475,8072956.486,73590.41938,0,608,21.30126953,19.67670345,10733012.91,0.063422154,0.019033958,23.77536392,14.44543314,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9225,1,19,22,Bolivia,2014/9/30,249,1004225,54152827.37,35576.4239,128840.9426,2475210.11,26037.20517,20630.1335,7872696.586,111757.7489,0,638,22.63612366,23.63852882,10746445.88,0.063328128,0.019015381,28.85982323,16.45305125,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9226,1,19,22,Bolivia,2014/10/31,349,1962570,42981835.46,131064.3275,248404.7231,2528345.836,59923.94281,44075.8323,7761038.386,217759.0315,0,669,22.19332695,22.38952637,10760318.76,0.063231346,0.018996641,28.62479019,17.80890052,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9227,1,19,22,Bolivia,2014/11/30,216,3256398,29666657.02,196498.9674,422757.4862,2427924.481,92084.1034,74704.17237,7797494.133,361615.4975,0,699,22.74973297,23.1696949,10773736.49,0.063138059,0.018978939,26.92803764,17.47517946,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9228,1,19,22,Bolivia,2014/12/31,291,4706507,77754315.49,221454.7318,510939.314,2205145.862,99531.19686,83885.67696,8002073.588,522952.7068,0,730,22.114748,22.31451988,10787593.55,0.063042055,0.018961086,28.73677826,16.62342819,2014,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9229,1,19,22,Bolivia,2015/1/31,719,6299958,24276663.23,339590.6771,1089481.678,1760252.632,160550.0098,127915.2974,8339748.001,700641.3333,0,761,20.9721756,21.52878952,10801442.53,0.062946458,0.018943671,28.1184845,16.76136774,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9230,1,19,22,Bolivia,2015/2/28,1378,6794033,24371157.6,364246.8533,1180326.743,1314474.522,151013.8846,128162.3441,8792005.81,755641.7763,0,789,20.67479038,21.97964287,10813944.31,0.062860469,0.018928311,28.15424728,16.49935134,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9231,1,19,22,Bolivia,2015/3/31,4450,6360149,31852552.78,376269.0097,1341607.67,992073.0384,116652.0401,99685.26968,9173364.21,705562.4733,0,820,20.72044945,20.10811424,10827777.8,0.062765669,0.018911707,26.33649445,16.42145374,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9232,1,19,22,Bolivia,2015/4/30,8131,4589116,24916258.79,189492.6575,973675.0841,875721.519,70404.96238,69282.853,9362192.628,510378.628,0,850,20.74152184,22.67288589,10841157.26,0.062674335,0.018896032,26.73379135,14.58526145,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9233,1,19,22,Bolivia,2015/5/31,5415,2655442,8394664.198,39734.93152,534593.5354,980487.1144,33342.86135,34377.80305,9325077.004,294861.663,0,881,18.00087261,19.6051178,10854974.61,0.062580388,0.018880234,23.02161694,12.81049368,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9234,1,19,22,Bolivia,2015/6/30,1827,1115717,20467325.56,32711.14086,259434.1007,1220706.521,15273.46758,15658.66996,9117820.998,124172.5335,0,911,18.82497501,16.80159664,10868338.39,0.062489895,0.018865324,22.75684071,12.6554034,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9235,1,19,22,Bolivia,2015/7/31,424,631298,9070078.544,9539.682224,121362.5389,1502961.877,11724.77453,10457.38344,8840882.134,69985.67752,0,942,20.49986076,19.05422115,10882139.47,0.062396832,0.0188503,25.24943924,12.80330933,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9236,1,19,22,Bolivia,2015/8/31,315,438652,42209304.27,24516.84811,72435.9182,1794047.034,10604.1749,8113.597937,8550388.321,48168.40529,0,973,21.57692146,19.66644287,10895932.31,0.062304239,0.018835659,27.93096542,15.07436911,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9237,1,19,22,Bolivia,2015/9/30,489,633084,30146055.59,38152.22734,92756.66714,2035584.823,16026.56406,13946.35447,8295317.337,70223.10224,0,1003,20.82226372,24.37711716,10909272.39,0.062215097,0.018821851,26.25143433,16.82418749,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9238,1,19,22,Bolivia,2015/10/31,887,1092628,30316902.42,59146.14237,132005.3213,2218335.118,30794.76849,23556.73352,8086251.909,121441.068,0,1034,20.00438976,24.91413879,10923049.11,0.06212348,0.01880795,31.67471886,16.80972343,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9239,1,19,22,Bolivia,2015/11/30,1416,1697568,16370346.18,66517.35716,197342.406,2313300.89,49019.34386,37293.00632,7957717.384,189290.8434,0,1064,19.48487854,26.08490562,10936373.68,0.062035316,0.018794848,31.11475754,16.85951413,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9240,1,19,22,Bolivia,2015/12/31,1647,2762562,34235186.84,209092.8245,408941.4682,2280811.949,83765.36034,60541.40444,7930632.235,307161.5767,0,1095,22.26125717,22.3969593,10950134.45,0.061944745,0.018781666,30.20316124,16.46522448,2015,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9241,1,19,22,Bolivia,2016/1/31,5855,5624214,30946915.64,381667.9591,872907.3985,1902425.96,149694.2334,115092.4981,8186571.126,625148.7382,0,1126,19.98501682,22.31410408,10963887.17,0.061854732,0.018768841,29.10839653,16.77763663,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9242,1,19,22,Bolivia,2016/2/29,9208,7094821,20589903.46,296633.6994,1028742.589,1425527.4,144564.315,124720.8483,8656292.947,787717.9505,0,1155,21.89532089,22.5941143,10976745.38,0.061771048,0.018757163,27.83545113,16.05663917,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9243,1,19,22,Bolivia,2016/3/31,7480,6103795,27064196.6,243297.7663,1022623.658,1112326.957,121773.1562,104042.975,9009371.629,678877.2512,0,1186,22.68354797,20.83788395,10990482.66,0.061682166,0.018745015,27.88116264,15.69566388,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9244,1,19,22,Bolivia,2016/4/30,4861,4482105,16697504.02,142093.3921,800421.6986,1008208.869,69744.26937,68148.56312,9197517.172,498159.8892,0,1216,17.48054218,21.884058,11003769.26,0.061596732,0.018733586,25.7128334,14.7527274,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9245,1,19,22,Bolivia,2016/5/31,1221,2254002,12560513.69,39712.2625,425967.8351,1162087.898,21497.80937,25580.2751,9130472.188,250390.5744,0,1247,16.65285301,18.38137817,11017491,0.061509069,0.018722106,23.30411434,13.18598917,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9246,1,19,22,Bolivia,2016/6/30,345,924458,11763984.73,16822.72837,204450.6468,1408027.74,11617.23893,13779.47849,8902757.545,102735.1179,0,1277,18.54265404,19.53921604,11030762.64,0.061424848,0.018711314,22.12925529,11.68108024,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9247,1,19,22,Bolivia,2016/7/31,213,517372,13590457.57,6267.367749,86965.95555,1692971.542,9807.522805,8044.224849,8622305.649,57415.32844,0,1308,20.16087818,16.85875607,11044469.02,0.061338469,0.018700483,25.45135784,13.02042765,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9248,1,19,22,Bolivia,2016/8/31,180,426791,50681269.81,30736.52618,63991.12632,1976141.336,8770.327646,7302.623463,8338404.426,47834.39887,0,1339,18.46184158,19.0352087,11058167.78,0.061252746,0.018689978,27.11186981,14.27836116,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9249,1,19,22,Bolivia,2016/9/30,173,646008,24913401.87,34369.40653,92037.54789,2202480.889,20067.50101,15440.30633,8090679.928,71884.72982,0,1369,23.23970413,24.87341309,11071417.58,0.061170404,0.018680122,26.8555603,16.36358664,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9250,1,19,22,Bolivia,2016/10/31,357,1074458,21327490.9,48894.86425,147623.5265,2384812.575,29959.91508,22157.0526,7890112.168,119252.9158,0,1400,23.00585175,22.4604454,11085101.9,0.061085945,0.018670256,27.36288452,17.06965706,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9251,1,19,22,Bolivia,2016/11/30,1080,1625508,26968519.79,86196.54226,200176.1718,2488499.505,41670.47369,32976.81985,7762580.073,179962.7834,0,1430,21.13719177,20.95087147,11098338.06,0.06100481,0.018661016,27.83973694,16.750422,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9252,1,19,22,Bolivia,2016/12/31,1414,2412050,30726412.72,127663.063,274347.2696,2503747.325,60464.65472,48156.25032,7712116.467,267667.8219,0,1461,21.81251144,22.28268433,11112008.67,0.06092158,0.018651786,27.47992706,16.77627993,2016,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9253,1,19,22,Bolivia,2017/1/31,1202,3760817,22746377.89,143055.8037,409717.9185,2357972.597,90237.3673,75396.5413,7799521,417894.9288,0,1492,22.42243195,21.56195259,11125672.58,0.060838961,0.018642878,26.9045639,16.22852198,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9254,1,19,22,Bolivia,2017/2/28,1558,4347899,36444075.07,365685.5914,827761.5198,2112666.457,130174.5156,102208.6884,7976550.132,482498.174,0,1520,20.08958817,22.28765678,11138008.58,0.060764855,0.018635109,26.05276299,16.02451701,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9255,1,19,22,Bolivia,2017/3/31,2455,7210575,14311734.24,225263.4321,930352.3464,1618121.538,141410.4031,132005.7928,8427622.444,801190.3103,0,1551,21.47280884,20.62325001,11151660.27,0.060683373,0.018626812,26.1763401,15.79606507,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9256,1,19,22,Bolivia,2017/4/30,2099,5588022,35353898.1,188350.8969,942328.3204,1351877.368,110097.8093,87503.02417,8766598.485,621057.1691,0,1581,18.85651684,21.84029961,11164865.72,0.060605076,0.018619088,27.81548309,15.07146592,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9257,1,19,22,Bolivia,2017/5/31,996,4195433,11640544.47,92183.86857,667442.074,1274952.634,65055.73688,62317.37049,8910236.436,465200.499,0,1612,16.08296967,18.31420135,11178505.49,0.060524735,0.018611421,24.66956997,13.65777715,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9258,1,19,22,Bolivia,2017/6/30,264,2079594,18152336.12,28999.26828,331240.7432,1418156.899,24890.71596,25784.90243,8840379.69,230918.7399,0,1642,18.28196716,19.48934269,11191699.75,0.060447525,0.018604305,24.69632244,11.80866549,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9259,1,19,22,Bolivia,2017/7/31,211,1004271,17854995.65,20730.09403,157155.0867,1650970.492,19964.16137,15638.56048,8619558.167,111418.3924,0,1673,19.51841736,19.64700413,11205328.33,0.060368293,0.018597264,24.89064026,12.0291853,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9260,1,19,22,Bolivia,2017/8/31,217,703817,38108291.8,31461.22935,94642.15296,1910976.64,12195.29661,11878.92241,8368464.759,78173.01379,0,1704,20.15497398,21.47314262,11218951.57,0.060289635,0.018590539,25.60115337,15.11531459,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9261,1,19,22,Bolivia,2017/9/30,181,744065,45422455.06,60572.18795,108212.2794,2129892.404,21516.74963,16849.64198,8133167.665,82532.40767,0,1734,21.43554306,22.54571724,11232130.52,0.060214078,0.01858433,29.34417343,16.6392729,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9262,1,19,22,Bolivia,2017/10/31,163,1512488,28138486.19,91370.77639,203142.6512,2251865.182,45119.04371,33848.17782,7968763.728,167814.172,0,1765,20.68783379,22.43621063,11245744.04,0.060136603,0.018578222,26.90984154,17.66961765,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9263,1,19,22,Bolivia,2017/11/30,280,2314856,31403129.55,129997.4177,290971.545,2283600.331,55461.49565,46229.64203,7912662.955,257171.3876,0,1795,23.04997444,22.14896965,11258914.09,0.060062227,0.018572606,26.29399681,16.95670128,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9264,1,19,22,Bolivia,2017/12/31,316,3304031,23606046.78,169341.0155,437429.0243,2190965.862,89607.43644,69371.95521,7946274.832,367030.8415,0,1826,22.77146721,22.83435822,11272518.93,0.059986009,0.018567107,27.26294518,16.62047824,2017,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9265,1,19,22,Bolivia,2018/1/31,450,4067458,22608543.67,168940.6003,514613.6218,2060109.207,81063.81277,71505.56835,8081564.166,451410.3892,0,1857,21.30038834,22.91308594,11286119.76,0.059910457,0.018561914,25.19429779,16.65703837,2018,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
9266,1,19,22,Bolivia,2018/2/28,851,3513133,42600755.74,288606.4009,607693.9573,1951771.985,85667.55073,71842.21086,8182984.554,389508.3206,0,1885,21.08231735,22.85048103,11298401.16,0.059842805,0.018557486,26.48690796,16.16853937,2018,10.56168241,40.04155005,0.000153769,13.0898228,39.07681901,-0.00530916,13.07031836,34.68657899,0.007963472,8.585640933,37.79708671,-0.14297634,12.62521548,39.1128772,7.91E-05,8.073128375,47.9674218,5.21E-05,16.90735132,35.36324497,0.000794601,12.11769397,37.89928922,0.00045547
