"","country","climate_var","method","LibSize","q025","q500","q975"
"1054","Belize","iobw","observed",50,0.274213063884634,0.274213063884634,0.274213063884634
"1055","Belize","iobw","observed",55,0.292231423684441,0.292231423684441,0.292231423684441
"1056","Belize","iobw","observed",60,0.295143134249686,0.295143134249686,0.295143134249686
"1057","Belize","iobw","ebisuzaki",5,-0.0696257904579495,0.0937066086632051,0.331072710566271
"1058","Belize","iobw","ebisuzaki",10,-0.0834611321213952,0.173722861476167,0.420056950095956
"1059","Belize","iobw","ebisuzaki",15,-0.0960369389768139,0.200260215963735,0.486773790365757
"1060","Belize","iobw","ebisuzaki",20,-0.108134757361922,0.220976418974454,0.511939487330104
"1061","Belize","iobw","ebisuzaki",25,-0.123170804121358,0.216359340180718,0.539051351811856
"1062","Belize","iobw","ebisuzaki",30,-0.14792616030195,0.223572281947993,0.545041499157571
"1063","Belize","iobw","ebisuzaki",35,-0.167393740863942,0.220523578830908,0.546733826163194
"1064","Belize","iobw","ebisuzaki",40,-0.194965853425367,0.226116376588259,0.551353321144461
"1065","Belize","iobw","ebisuzaki",45,-0.20539261039651,0.224388732549422,0.553664581518144
"1066","Belize","iobw","ebisuzaki",50,-0.224636037064022,0.228181309296564,0.562384664804891
"1067","Belize","iobw","ebisuzaki",55,-0.229876732437419,0.229305302566753,0.565825834932436
"1068","Belize","iobw","ebisuzaki",60,-0.237847412549969,0.240128921846257,0.570576424657812
"1069","Belize","iobw","seasonal",5,-0.0975323790508389,-0.0528087577050707,0.00350345944779258
"1070","Belize","iobw","seasonal",10,-0.133258421334565,-0.0587915785044536,0.0598752477555826
"1071","Belize","iobw","seasonal",15,-0.17042665761033,-0.0557492773980403,0.0683899263964751
"1072","Belize","iobw","seasonal",20,-0.188031405969904,-0.0571811743293515,0.113463768910495
"1073","Belize","iobw","seasonal",25,-0.205595011652036,-0.0546862071746351,0.135374959408376
"1074","Belize","iobw","seasonal",30,-0.232191579665269,-0.050577216522575,0.137041116588874
"1075","Belize","iobw","seasonal",35,-0.252442085109526,-0.0510773944605955,0.168544157239542
"1076","Belize","iobw","seasonal",40,-0.267889264236961,-0.062879583393232,0.176385707466961
"1077","Belize","iobw","seasonal",45,-0.288004501647735,-0.0647425154133654,0.180794213837614
"1078","Belize","iobw","seasonal",50,-0.312377395525687,-0.0670834898766454,0.201938528263939
"1079","Belize","iobw","seasonal",55,-0.334181957005904,-0.0664659814513034,0.21105554838383
"1080","Belize","iobw","seasonal",60,-0.351911356218398,-0.076338521663496,0.21791777530094
"1081","Thailand","t2m","observed",5,0.357943323145826,0.357943323145826,0.357943323145826
"1082","Thailand","t2m","observed",10,0.493516460614215,0.493516460614215,0.493516460614215
"1083","Thailand","t2m","observed",15,0.516279895002922,0.516279895002922,0.516279895002922
"1084","Thailand","t2m","observed",20,0.546785096825485,0.546785096825485,0.546785096825485
"1085","Thailand","t2m","observed",25,0.548713440512691,0.548713440512691,0.548713440512691
"1086","Thailand","t2m","observed",30,0.557953297565875,0.557953297565875,0.557953297565875
"1087","Thailand","t2m","observed",35,0.572537392813523,0.572537392813523,0.572537392813523
"1088","Thailand","t2m","observed",40,0.563639044951776,0.563639044951776,0.563639044951776
"1089","Thailand","t2m","observed",45,0.580473773414028,0.580473773414028,0.580473773414028
"1090","Thailand","t2m","observed",50,0.583929715303792,0.583929715303792,0.583929715303792
"1091","Thailand","t2m","observed",55,0.592785412864461,0.592785412864461,0.592785412864461
"1092","Thailand","t2m","observed",60,0.595351224013677,0.595351224013677,0.595351224013677
"1093","Thailand","t2m","ebisuzaki",5,0.0158691624133206,0.108467879134704,0.281072545679657
"1094","Thailand","t2m","ebisuzaki",10,0.0493620568007812,0.190754738170252,0.39794267888831
"1095","Thailand","t2m","ebisuzaki",15,0.0448118459559315,0.226556734653981,0.459126211444085
"1096","Thailand","t2m","ebisuzaki",20,0.0257061736842786,0.257671161074426,0.484377012645054
"1097","Thailand","t2m","ebisuzaki",25,0.0159329207267186,0.265050112485098,0.510427316686878
"1098","Thailand","t2m","ebisuzaki",30,0.00119273573410644,0.276324952149599,0.520837235425334
"1099","Thailand","t2m","ebisuzaki",35,-0.014953454874731,0.287551679513742,0.531803835564764
"1100","Thailand","t2m","ebisuzaki",40,-0.0264584455531881,0.288319893805705,0.534752538429462
"1101","Thailand","t2m","ebisuzaki",45,-0.0426034357648248,0.282300139219259,0.544280468282773
"1102","Thailand","t2m","ebisuzaki",50,-0.0472374379396071,0.29064756910927,0.554241956305688
"1103","Thailand","t2m","ebisuzaki",55,-0.0709145083223445,0.294438346659745,0.553312387411061
"1104","Thailand","t2m","ebisuzaki",60,-0.0856360478759187,0.292424322558497,0.559631998483818
"1105","Thailand","t2m","seasonal",5,0.263238484899957,0.34756478151994,0.427044323163143
"1106","Thailand","t2m","seasonal",10,0.342739999936588,0.436030971922315,0.517691903994125
"1107","Thailand","t2m","seasonal",15,0.384500881161322,0.466564501953726,0.550742272509971
"1108","Thailand","t2m","seasonal",20,0.395542187863015,0.479603232881598,0.564904163281554
"1109","Thailand","t2m","seasonal",25,0.407627191768233,0.49604537279588,0.574760345589728
"1110","Thailand","t2m","seasonal",30,0.415775637745186,0.504472155917202,0.583266541712153
"1111","Thailand","t2m","seasonal",35,0.417593711378026,0.507810675634125,0.581593715562534
"1112","Thailand","t2m","seasonal",40,0.418753742083712,0.514271788500097,0.591981637807853
"1113","Thailand","t2m","seasonal",45,0.42116098878005,0.517535348193245,0.59847580213666
"1114","Thailand","t2m","seasonal",50,0.420663810743697,0.522390729385916,0.604797574447858
"1115","Thailand","t2m","seasonal",55,0.415866448949359,0.522146541197624,0.609964415090277
"1116","Thailand","t2m","seasonal",60,0.415672861505516,0.52591567105119,0.61329075905385
"1117","Thailand","tp","observed",5,0,0,0
"1118","Thailand","tp","observed",10,0.334547644658071,0.334547644658071,0.334547644658071
"1119","Thailand","tp","observed",15,0.380089827424111,0.380089827424111,0.380089827424111
"1120","Thailand","tp","observed",20,0.402314698984305,0.402314698984305,0.402314698984305
"1121","Thailand","tp","observed",25,0.41346847586892,0.41346847586892,0.41346847586892
"1122","Thailand","tp","observed",30,0.423925778065664,0.423925778065664,0.423925778065664
"1123","Thailand","tp","observed",35,0.421386846960766,0.421386846960766,0.421386846960766
"1124","Thailand","tp","observed",40,0.433269650403722,0.433269650403722,0.433269650403722
"1125","Thailand","tp","observed",45,0.434888643223229,0.434888643223229,0.434888643223229
"1126","Thailand","tp","observed",50,0.432284399610804,0.432284399610804,0.432284399610804
"1127","Thailand","tp","observed",55,0.427043456355161,0.427043456355161,0.427043456355161
"1128","Thailand","tp","observed",60,0.429615107814028,0.429615107814028,0.429615107814028
"1129","Thailand","tp","ebisuzaki",5,0,0,0
"1130","Thailand","tp","ebisuzaki",10,0.0931592220971237,0.28307616733211,0.495518075514878
"1131","Thailand","tp","ebisuzaki",15,0.101134298620534,0.327369076408849,0.55676494313208
"1132","Thailand","tp","ebisuzaki",20,0.10371607953441,0.366825752210983,0.584003287462819
"1133","Thailand","tp","ebisuzaki",25,0.106501604218774,0.389405005734681,0.609561121273291
"1134","Thailand","tp","ebisuzaki",30,0.116546186599941,0.400770461542453,0.625789729320927
"1135","Thailand","tp","ebisuzaki",35,0.112329311159282,0.415927018434888,0.644559663828381
